country,number,type,source_relative_path,destination_relative_path,extension,bytes,sha256,analysis_status,analysis_source_relative_path,energy_score,circles_curves_score,axis_points_score,synchronous_limbs_score,external_body_spaces_score,shifting_relations_score,jumping_score,emotion_score,energy_normalized,circles_curves_normalized,axis_points_normalized,synchronous_limbs_normalized,external_body_spaces_normalized,shifting_relations_normalized,jumping_normalized,emotion_normalized,pose_nose_x,pose_nose_y,pose_nose_z,pose_left_eye_inner_x,pose_left_eye_inner_y,pose_left_eye_inner_z,pose_left_eye_x,pose_left_eye_y,pose_left_eye_z,pose_left_eye_outer_x,pose_left_eye_outer_y,pose_left_eye_outer_z,pose_right_eye_inner_x,pose_right_eye_inner_y,pose_right_eye_inner_z,pose_right_eye_x,pose_right_eye_y,pose_right_eye_z,pose_right_eye_outer_x,pose_right_eye_outer_y,pose_right_eye_outer_z,pose_left_ear_x,pose_left_ear_y,pose_left_ear_z,pose_right_ear_x,pose_right_ear_y,pose_right_ear_z,pose_mouth_left_x,pose_mouth_left_y,pose_mouth_left_z,pose_mouth_right_x,pose_mouth_right_y,pose_mouth_right_z,pose_left_shoulder_x,pose_left_shoulder_y,pose_left_shoulder_z,pose_right_shoulder_x,pose_right_shoulder_y,pose_right_shoulder_z,pose_left_elbow_x,pose_left_elbow_y,pose_left_elbow_z,pose_right_elbow_x,pose_right_elbow_y,pose_right_elbow_z,pose_left_wrist_x,pose_left_wrist_y,pose_left_wrist_z,pose_right_wrist_x,pose_right_wrist_y,pose_right_wrist_z,pose_left_pinky_x,pose_left_pinky_y,pose_left_pinky_z,pose_right_pinky_x,pose_right_pinky_y,pose_right_pinky_z,pose_left_index_x,pose_left_index_y,pose_left_index_z,pose_right_index_x,pose_right_index_y,pose_right_index_z,pose_left_thumb_x,pose_left_thumb_y,pose_left_thumb_z,pose_right_thumb_x,pose_right_thumb_y,pose_right_thumb_z,pose_left_hip_x,pose_left_hip_y,pose_left_hip_z,pose_right_hip_x,pose_right_hip_y,pose_right_hip_z,pose_left_knee_x,pose_left_knee_y,pose_left_knee_z,pose_right_knee_x,pose_right_knee_y,pose_right_knee_z,pose_left_ankle_x,pose_left_ankle_y,pose_left_ankle_z,pose_right_ankle_x,pose_right_ankle_y,pose_right_ankle_z,pose_left_heel_x,pose_left_heel_y,pose_left_heel_z,pose_right_heel_x,pose_right_heel_y,pose_right_heel_z,pose_left_foot_index_x,pose_left_foot_index_y,pose_left_foot_index_z,pose_right_foot_index_x,pose_right_foot_index_y,pose_right_foot_index_z
Indonesia,44,Transparent_Diagram,8 Indonesia/Transparent_Diagram/Indonesia_Diagram_Transparent-44.png,Indonesia/Transparent_Diagram/Indonesia_44_Transparent_Diagram.png,.png,78730,b4ff1893fcac79fb40cdac11d2dbf454e7d4c65dedb16b5150bf69ca3e9596a3,scored,Indonesia/Body_with_Diagram/Indonesia_44_Body_with_Diagram.jpg,54,42,42,7,47,82,7,82,40.000,30.769,43.243,2.151,27.536,81.250,13.208,83.871,0.1705998,-1.9824155,-1.0895755,0.2623881,-2.0250797,-1.0596423,0.2713227,-2.0220640,-1.0219761,0.2618701,-2.0236315,-1.0322986,0.1931517,-2.0897962,-1.1118336,0.1996206,-2.0848952,-1.1550090,0.2069489,-2.0491289,-1.0817920,0.4812599,-1.9363987,-0.6922585,0.0138664,-1.9721884,-0.6848236,0.2719982,-1.9150043,-0.9173823,0.1385237,-1.8596521,-1.0078437,0.6846653,-1.5325020,-0.2450596,-0.2759663,-1.7768867,-0.1129117,1.3269824,-1.5195320,-0.4697443,-0.5697492,-0.7824854,-0.3111245,1.4468325,-1.8717231,-0.8348659,-0.6150639,-0.2519302,-0.7493260,1.4508656,-1.9542268,-0.9408976,-0.5188917,-0.1204012,-0.9220404,1.3290339,-2.0530040,-0.9663745,-0.3676491,-0.2297094,-0.9998384,1.4227905,-1.8669251,-0.8669603,-0.5507196,-0.2506817,-0.8089353,0.2606253,0.0182442,0.1116612,-0.2606253,-0.0182442,-0.1116612,0.1469867,1.4179552,0.0733679,0.0856822,1.0961887,-0.1878064,0.0858785,2.4200014,0.4862591,0.1330062,2.3792436,0.1393924,0.0059979,2.5110397,0.5389360,0.1529100,2.4844856,0.0457844,0.0149893,2.7086064,0.4045997,0.2002448,2.5701157,-0.1902005
Indonesia,45,Body,8 Indonesia/Body/Indonesia_Grayscale-45.jpg,Indonesia/Body/Indonesia_45_Body.jpg,.jpg,278641,2a47f00c7a772a90835ac41e895926fdb363e5b047ed3696197e77579a68e5aa,scored,Indonesia/Body_with_Diagram/Indonesia_45_Body_with_Diagram.jpg,62,37,37,7,57,82,7,82,54.545,24.359,36.486,2.151,42.029,81.250,13.208,83.871,0.4099658,-1.8627922,-1.2761993,0.4731811,-1.9189961,-1.2441427,0.4762570,-1.9166696,-1.2060819,0.4675688,-1.9177832,-1.2156460,0.4259119,-1.9974511,-1.3266893,0.4315740,-1.9921056,-1.3750298,0.4458846,-1.9489961,-1.2948901,0.5437697,-1.8639270,-0.8716501,0.1464705,-1.8754501,-1.0486661,0.4517978,-1.8010380,-1.0921848,0.3408358,-1.7461173,-1.2356114,0.6203597,-1.3970962,-0.2510915,-0.2846614,-1.7005758,-0.5491469,1.1841666,-1.2458480,-0.1846808,-0.2256958,-0.6934672,-0.7589634,1.6251851,-1.8482446,-0.2196502,0.2967666,-0.2313285,-0.9420621,1.6712725,-2.0647749,-0.2465558,0.5443191,-0.1520609,-1.1160036,1.6301446,-2.1525720,-0.2602013,0.7259971,-0.3350623,-1.0998617,1.6604885,-1.8652626,-0.2375299,0.3942960,-0.2690343,-0.9611510,0.2514713,0.0098641,0.2403149,-0.2514713,-0.0098641,-0.2403149,0.4881527,1.2371392,0.2228875,-0.1063734,0.7751127,-0.0493490,0.3991860,2.3002204,0.7849494,-0.4980284,1.7852308,0.8867848,0.3161730,2.3967086,0.8602900,-0.5335493,1.8666748,0.8485119,0.5802802,2.4828117,0.7736319,-0.4757824,1.9132553,0.7477334
Indonesia,45,Body_with_Diagram,8 Indonesia/Body_with_Diagram/Indonesia_Diagram-45.jpg,Indonesia/Body_with_Diagram/Indonesia_45_Body_with_Diagram.jpg,.jpg,289709,ca031b6bb3208abe3366098f81ff62cfc62d67fe1af990b500dfe58db2fe9b10,scored,Indonesia/Body_with_Diagram/Indonesia_45_Body_with_Diagram.jpg,62,37,37,7,57,82,7,82,54.545,24.359,36.486,2.151,42.029,81.250,13.208,83.871,0.4099658,-1.8627922,-1.2761993,0.4731811,-1.9189961,-1.2441427,0.4762570,-1.9166696,-1.2060819,0.4675688,-1.9177832,-1.2156460,0.4259119,-1.9974511,-1.3266893,0.4315740,-1.9921056,-1.3750298,0.4458846,-1.9489961,-1.2948901,0.5437697,-1.8639270,-0.8716501,0.1464705,-1.8754501,-1.0486661,0.4517978,-1.8010380,-1.0921848,0.3408358,-1.7461173,-1.2356114,0.6203597,-1.3970962,-0.2510915,-0.2846614,-1.7005758,-0.5491469,1.1841666,-1.2458480,-0.1846808,-0.2256958,-0.6934672,-0.7589634,1.6251851,-1.8482446,-0.2196502,0.2967666,-0.2313285,-0.9420621,1.6712725,-2.0647749,-0.2465558,0.5443191,-0.1520609,-1.1160036,1.6301446,-2.1525720,-0.2602013,0.7259971,-0.3350623,-1.0998617,1.6604885,-1.8652626,-0.2375299,0.3942960,-0.2690343,-0.9611510,0.2514713,0.0098641,0.2403149,-0.2514713,-0.0098641,-0.2403149,0.4881527,1.2371392,0.2228875,-0.1063734,0.7751127,-0.0493490,0.3991860,2.3002204,0.7849494,-0.4980284,1.7852308,0.8867848,0.3161730,2.3967086,0.8602900,-0.5335493,1.8666748,0.8485119,0.5802802,2.4828117,0.7736319,-0.4757824,1.9132553,0.7477334
Indonesia,45,Transparent_Diagram,8 Indonesia/Transparent_Diagram/Indonesia_Diagram_Transparent-45.png,Indonesia/Transparent_Diagram/Indonesia_45_Transparent_Diagram.png,.png,87799,c8dfa13ffe8ef767ec63b3d96d3819ea580f8ec5602e80864457fdff2a15fbc3,scored,Indonesia/Body_with_Diagram/Indonesia_45_Body_with_Diagram.jpg,62,37,37,7,57,82,7,82,54.545,24.359,36.486,2.151,42.029,81.250,13.208,83.871,0.4099658,-1.8627922,-1.2761993,0.4731811,-1.9189961,-1.2441427,0.4762570,-1.9166696,-1.2060819,0.4675688,-1.9177832,-1.2156460,0.4259119,-1.9974511,-1.3266893,0.4315740,-1.9921056,-1.3750298,0.4458846,-1.9489961,-1.2948901,0.5437697,-1.8639270,-0.8716501,0.1464705,-1.8754501,-1.0486661,0.4517978,-1.8010380,-1.0921848,0.3408358,-1.7461173,-1.2356114,0.6203597,-1.3970962,-0.2510915,-0.2846614,-1.7005758,-0.5491469,1.1841666,-1.2458480,-0.1846808,-0.2256958,-0.6934672,-0.7589634,1.6251851,-1.8482446,-0.2196502,0.2967666,-0.2313285,-0.9420621,1.6712725,-2.0647749,-0.2465558,0.5443191,-0.1520609,-1.1160036,1.6301446,-2.1525720,-0.2602013,0.7259971,-0.3350623,-1.0998617,1.6604885,-1.8652626,-0.2375299,0.3942960,-0.2690343,-0.9611510,0.2514713,0.0098641,0.2403149,-0.2514713,-0.0098641,-0.2403149,0.4881527,1.2371392,0.2228875,-0.1063734,0.7751127,-0.0493490,0.3991860,2.3002204,0.7849494,-0.4980284,1.7852308,0.8867848,0.3161730,2.3967086,0.8602900,-0.5335493,1.8666748,0.8485119,0.5802802,2.4828117,0.7736319,-0.4757824,1.9132553,0.7477334
Indonesia,46,Body,8 Indonesia/Body/Indonesia_Grayscale-46.jpg,Indonesia/Body/Indonesia_46_Body.jpg,.jpg,265548,46a321fe477610a399415ee958f2feb5fab37ae4c80cf076595a990bba735dd8,scored,Indonesia/Body_with_Diagram/Indonesia_46_Body_with_Diagram.jpg,62,47,47,7,57,87,3,87,54.545,37.179,50.000,2.151,42.029,89.062,5.660,91.935,-0.7085975,-1.7978637,-1.0227301,-0.6513725,-1.8864641,-1.0761277,-0.6441135,-1.8789600,-1.0401580,-0.6529458,-1.8795661,-1.0468016,-0.6739970,-1.8786303,-1.0510552,-0.6667919,-1.8817760,-1.0976000,-0.6486508,-1.8396920,-1.0253940,-0.2708689,-1.8980432,-1.0631958,-0.5069115,-1.6850545,-0.6939503,-0.4927646,-1.7656180,-0.9608430,-0.5486331,-1.6339678,-0.9549144,0.3200235,-1.5278069,-0.7700382,-0.4299816,-1.4789884,-0.1104102,0.8478957,-1.5746817,-1.5072606,-0.6527087,-0.5808005,-0.2536380,0.2565737,-2.0109348,-1.6689874,-1.4899298,-0.0085735,-0.5131029,0.0975861,-2.1702840,-1.7032100,-1.5869123,0.0662867,-0.5834217,-0.0270493,-2.2609387,-1.6587166,-1.5585392,0.0301935,-0.6764903,0.2000921,-2.0113082,-1.6636095,-1.5236760,0.0322900,-0.5834059,0.2122725,-0.0039981,-0.0455114,-0.2122725,0.0039981,0.0455114,0.7785952,1.0364732,-0.3082801,-0.3187548,0.9507153,0.2436883,1.2947573,2.2244918,-0.0713780,-0.3119433,2.1924393,0.7383235,1.3009753,2.3326085,-0.0459144,-0.3188876,2.2898254,0.6471390,1.4574354,2.4145558,-0.2331312,-0.4885049,2.3439622,0.5259104
Indonesia,46,Body_with_Diagram,8 Indonesia/Body_with_Diagram/Indonesia_Diagram-46.jpg,Indonesia/Body_with_Diagram/Indonesia_46_Body_with_Diagram.jpg,.jpg,278443,bdce750557a5cdb134bbbe0e5b0fde74e7a5fc0ea33e76891257f4a6af277851,scored,Indonesia/Body_with_Diagram/Indonesia_46_Body_with_Diagram.jpg,62,47,47,7,57,87,3,87,54.545,37.179,50.000,2.151,42.029,89.062,5.660,91.935,-0.7085975,-1.7978637,-1.0227301,-0.6513725,-1.8864641,-1.0761277,-0.6441135,-1.8789600,-1.0401580,-0.6529458,-1.8795661,-1.0468016,-0.6739970,-1.8786303,-1.0510552,-0.6667919,-1.8817760,-1.0976000,-0.6486508,-1.8396920,-1.0253940,-0.2708689,-1.8980432,-1.0631958,-0.5069115,-1.6850545,-0.6939503,-0.4927646,-1.7656180,-0.9608430,-0.5486331,-1.6339678,-0.9549144,0.3200235,-1.5278069,-0.7700382,-0.4299816,-1.4789884,-0.1104102,0.8478957,-1.5746817,-1.5072606,-0.6527087,-0.5808005,-0.2536380,0.2565737,-2.0109348,-1.6689874,-1.4899298,-0.0085735,-0.5131029,0.0975861,-2.1702840,-1.7032100,-1.5869123,0.0662867,-0.5834217,-0.0270493,-2.2609387,-1.6587166,-1.5585392,0.0301935,-0.6764903,0.2000921,-2.0113082,-1.6636095,-1.5236760,0.0322900,-0.5834059,0.2122725,-0.0039981,-0.0455114,-0.2122725,0.0039981,0.0455114,0.7785952,1.0364732,-0.3082801,-0.3187548,0.9507153,0.2436883,1.2947573,2.2244918,-0.0713780,-0.3119433,2.1924393,0.7383235,1.3009753,2.3326085,-0.0459144,-0.3188876,2.2898254,0.6471390,1.4574354,2.4145558,-0.2331312,-0.4885049,2.3439622,0.5259104
Indonesia,46,Transparent_Diagram,8 Indonesia/Transparent_Diagram/Indonesia_Diagram_Transparent-46.png,Indonesia/Transparent_Diagram/Indonesia_46_Transparent_Diagram.png,.png,89998,5fb8a0c3304e4af9950d600dd1e5abd6caec80ab3e5986326a0e4978a73182c1,scored,Indonesia/Body_with_Diagram/Indonesia_46_Body_with_Diagram.jpg,62,47,47,7,57,87,3,87,54.545,37.179,50.000,2.151,42.029,89.062,5.660,91.935,-0.7085975,-1.7978637,-1.0227301,-0.6513725,-1.8864641,-1.0761277,-0.6441135,-1.8789600,-1.0401580,-0.6529458,-1.8795661,-1.0468016,-0.6739970,-1.8786303,-1.0510552,-0.6667919,-1.8817760,-1.0976000,-0.6486508,-1.8396920,-1.0253940,-0.2708689,-1.8980432,-1.0631958,-0.5069115,-1.6850545,-0.6939503,-0.4927646,-1.7656180,-0.9608430,-0.5486331,-1.6339678,-0.9549144,0.3200235,-1.5278069,-0.7700382,-0.4299816,-1.4789884,-0.1104102,0.8478957,-1.5746817,-1.5072606,-0.6527087,-0.5808005,-0.2536380,0.2565737,-2.0109348,-1.6689874,-1.4899298,-0.0085735,-0.5131029,0.0975861,-2.1702840,-1.7032100,-1.5869123,0.0662867,-0.5834217,-0.0270493,-2.2609387,-1.6587166,-1.5585392,0.0301935,-0.6764903,0.2000921,-2.0113082,-1.6636095,-1.5236760,0.0322900,-0.5834059,0.2122725,-0.0039981,-0.0455114,-0.2122725,0.0039981,0.0455114,0.7785952,1.0364732,-0.3082801,-0.3187548,0.9507153,0.2436883,1.2947573,2.2244918,-0.0713780,-0.3119433,2.1924393,0.7383235,1.3009753,2.3326085,-0.0459144,-0.3188876,2.2898254,0.6471390,1.4574354,2.4145558,-0.2331312,-0.4885049,2.3439622,0.5259104
Indonesia,47,Body,8 Indonesia/Body/Indonesia_Grayscale-47.jpg,Indonesia/Body/Indonesia_47_Body.jpg,.jpg,249791,25334cbca0935296e5f420b76e219d88079a5591738814976d9bee6ad58e9f46,scored,Indonesia/Body_with_Diagram/Indonesia_47_Body_with_Diagram.jpg,67,37,37,7,57,87,37,87,63.636,24.359,36.486,2.151,42.029,89.062,69.811,91.935,0.8510661,-2.4788164,-0.7218683,0.8656212,-2.5999725,-0.6860230,0.8804613,-2.5964663,-0.6392934,0.8748904,-2.5966980,-0.6603269,0.8481240,-2.6255884,-0.8269788,0.8568344,-2.6180452,-0.8828139,0.8656532,-2.5637227,-0.7967240,0.7480554,-2.6492091,-0.3264282,0.4213886,-2.4763295,-0.7086612,0.8682088,-2.4676157,-0.5251884,0.7556905,-2.3135949,-0.7539600,0.7482076,-1.9606292,0.4125443,0.2446747,-2.2493905,-0.4017477,0.8350767,-1.0424002,0.5127404,-0.0544799,-0.9764102,-0.6365931,1.1409209,-0.2227675,0.3535299,-0.0444617,-0.1637604,-0.6259824,1.1790532,-0.1031178,0.3711152,0.0628628,0.0114020,-0.8136386,1.1670427,-0.1084800,0.2703499,0.2734725,-0.0868390,-0.7980413,1.1533563,-0.1077290,0.2974296,0.0391729,-0.1561258,-0.6485988,0.1902884,0.0272339,0.3971024,-0.1902884,-0.0272339,-0.3971024,0.3115165,1.6954779,0.4924681,0.0719564,1.4601804,-0.2817147,0.1961317,3.0048593,1.0191173,-0.3478039,2.9145560,0.4180679,0.1143754,3.1406579,1.0970061,-0.3593285,3.0534814,0.3167568,0.3403400,3.2498213,1.0397071,-0.0567675,3.1670610,0.1071713
Indonesia,47,Body_with_Diagram,8 Indonesia/Body_with_Diagram/Indonesia_Diagram-47.jpg,Indonesia/Body_with_Diagram/Indonesia_47_Body_with_Diagram.jpg,.jpg,254321,0cddf4c2192f3493ec13bccc44eb773720902651591a7bca0fb63f086660c243,scored,Indonesia/Body_with_Diagram/Indonesia_47_Body_with_Diagram.jpg,67,37,37,7,57,87,37,87,63.636,24.359,36.486,2.151,42.029,89.062,69.811,91.935,0.8510661,-2.4788164,-0.7218683,0.8656212,-2.5999725,-0.6860230,0.8804613,-2.5964663,-0.6392934,0.8748904,-2.5966980,-0.6603269,0.8481240,-2.6255884,-0.8269788,0.8568344,-2.6180452,-0.8828139,0.8656532,-2.5637227,-0.7967240,0.7480554,-2.6492091,-0.3264282,0.4213886,-2.4763295,-0.7086612,0.8682088,-2.4676157,-0.5251884,0.7556905,-2.3135949,-0.7539600,0.7482076,-1.9606292,0.4125443,0.2446747,-2.2493905,-0.4017477,0.8350767,-1.0424002,0.5127404,-0.0544799,-0.9764102,-0.6365931,1.1409209,-0.2227675,0.3535299,-0.0444617,-0.1637604,-0.6259824,1.1790532,-0.1031178,0.3711152,0.0628628,0.0114020,-0.8136386,1.1670427,-0.1084800,0.2703499,0.2734725,-0.0868390,-0.7980413,1.1533563,-0.1077290,0.2974296,0.0391729,-0.1561258,-0.6485988,0.1902884,0.0272339,0.3971024,-0.1902884,-0.0272339,-0.3971024,0.3115165,1.6954779,0.4924681,0.0719564,1.4601804,-0.2817147,0.1961317,3.0048593,1.0191173,-0.3478039,2.9145560,0.4180679,0.1143754,3.1406579,1.0970061,-0.3593285,3.0534814,0.3167568,0.3403400,3.2498213,1.0397071,-0.0567675,3.1670610,0.1071713
Indonesia,47,Transparent_Diagram,8 Indonesia/Transparent_Diagram/Indonesia_Diagram_Transparent-47.png,Indonesia/Transparent_Diagram/Indonesia_47_Transparent_Diagram.png,.png,59963,d8d95aff0f41374763bbb8405b8eaf0aa07949ffe6ae5fad4dfd5e4f5c5a39b5,scored,Indonesia/Body_with_Diagram/Indonesia_47_Body_with_Diagram.jpg,67,37,37,7,57,87,37,87,63.636,24.359,36.486,2.151,42.029,89.062,69.811,91.935,0.8510661,-2.4788164,-0.7218683,0.8656212,-2.5999725,-0.6860230,0.8804613,-2.5964663,-0.6392934,0.8748904,-2.5966980,-0.6603269,0.8481240,-2.6255884,-0.8269788,0.8568344,-2.6180452,-0.8828139,0.8656532,-2.5637227,-0.7967240,0.7480554,-2.6492091,-0.3264282,0.4213886,-2.4763295,-0.7086612,0.8682088,-2.4676157,-0.5251884,0.7556905,-2.3135949,-0.7539600,0.7482076,-1.9606292,0.4125443,0.2446747,-2.2493905,-0.4017477,0.8350767,-1.0424002,0.5127404,-0.0544799,-0.9764102,-0.6365931,1.1409209,-0.2227675,0.3535299,-0.0444617,-0.1637604,-0.6259824,1.1790532,-0.1031178,0.3711152,0.0628628,0.0114020,-0.8136386,1.1670427,-0.1084800,0.2703499,0.2734725,-0.0868390,-0.7980413,1.1533563,-0.1077290,0.2974296,0.0391729,-0.1561258,-0.6485988,0.1902884,0.0272339,0.3971024,-0.1902884,-0.0272339,-0.3971024,0.3115165,1.6954779,0.4924681,0.0719564,1.4601804,-0.2817147,0.1961317,3.0048593,1.0191173,-0.3478039,2.9145560,0.4180679,0.1143754,3.1406579,1.0970061,-0.3593285,3.0534814,0.3167568,0.3403400,3.2498213,1.0397071,-0.0567675,3.1670610,0.1071713
Indonesia,48,Body,8 Indonesia/Body/Indonesia_Grayscale-48.jpg,Indonesia/Body/Indonesia_48_Body.jpg,.jpg,297691,18667b3a7594cf20419709d7bf171589fdef8ae4916bf404a3b80822314e810f,scored,Indonesia/Body_with_Diagram/Indonesia_48_Body_with_Diagram.jpg,67,68,22,78,82,43,0,82,63.636,64.103,16.216,78.495,78.261,20.312,0.000,83.871,0.2525914,-4.6756141,-1.2846432,0.3438702,-4.7443405,-1.2764665,0.3620068,-4.7393982,-1.1783308,0.3505558,-4.7549482,-1.2023547,0.2299938,-4.8680775,-1.3578130,0.2465710,-4.8540265,-1.4816035,0.2837018,-4.7710290,-1.2927423,0.6357657,-4.5590411,-0.6266222,-0.1187491,-4.3043352,-0.6035779,0.4570169,-4.5768208,-0.9627653,0.2526367,-4.3296699,-1.1786704,0.2283962,-3.3615000,0.2778870,0.6581863,-4.2572584,0.1643213,-0.7123054,-1.9519975,-0.2273754,1.5083440,-3.0948198,-0.7675616,-1.6336050,-1.0100848,-0.4105635,2.2500197,-3.3713232,-1.6627607,-2.0482435,-0.7539891,-0.3977914,2.6244885,-3.4168673,-2.2306012,-2.0768409,-0.8390282,-0.4225750,2.8902961,-3.8410417,-2.2123993,-1.6535841,-0.8659732,-0.3763873,2.3160243,-3.5245564,-1.7150647,-0.1691491,0.0746596,0.3980488,0.1691491,-0.0746596,-0.3980488,-0.7199305,2.6448590,0.4253504,1.8742656,2.3490537,-0.4028337,-2.2253555,4.9915621,0.4295815,2.2248703,5.8024824,0.2389015,-2.6192796,5.2309377,0.5016028,2.2514742,6.0841799,0.0008395,-2.9089681,5.1901551,0.4240353,2.5636296,5.8631858,-0.1912880
Indonesia,48,Body_with_Diagram,8 Indonesia/Body_with_Diagram/Indonesia_Diagram-48.jpg,Indonesia/Body_with_Diagram/Indonesia_48_Body_with_Diagram.jpg,.jpg,317540,17851fd57055be5c81c3539e54a9a13375ab934e02b0137374a4256351c8bc9b,scored,Indonesia/Body_with_Diagram/Indonesia_48_Body_with_Diagram.jpg,67,68,22,78,82,43,0,82,63.636,64.103,16.216,78.495,78.261,20.312,0.000,83.871,0.2525914,-4.6756141,-1.2846432,0.3438702,-4.7443405,-1.2764665,0.3620068,-4.7393982,-1.1783308,0.3505558,-4.7549482,-1.2023547,0.2299938,-4.8680775,-1.3578130,0.2465710,-4.8540265,-1.4816035,0.2837018,-4.7710290,-1.2927423,0.6357657,-4.5590411,-0.6266222,-0.1187491,-4.3043352,-0.6035779,0.4570169,-4.5768208,-0.9627653,0.2526367,-4.3296699,-1.1786704,0.2283962,-3.3615000,0.2778870,0.6581863,-4.2572584,0.1643213,-0.7123054,-1.9519975,-0.2273754,1.5083440,-3.0948198,-0.7675616,-1.6336050,-1.0100848,-0.4105635,2.2500197,-3.3713232,-1.6627607,-2.0482435,-0.7539891,-0.3977914,2.6244885,-3.4168673,-2.2306012,-2.0768409,-0.8390282,-0.4225750,2.8902961,-3.8410417,-2.2123993,-1.6535841,-0.8659732,-0.3763873,2.3160243,-3.5245564,-1.7150647,-0.1691491,0.0746596,0.3980488,0.1691491,-0.0746596,-0.3980488,-0.7199305,2.6448590,0.4253504,1.8742656,2.3490537,-0.4028337,-2.2253555,4.9915621,0.4295815,2.2248703,5.8024824,0.2389015,-2.6192796,5.2309377,0.5016028,2.2514742,6.0841799,0.0008395,-2.9089681,5.1901551,0.4240353,2.5636296,5.8631858,-0.1912880
Indonesia,48,Transparent_Diagram,8 Indonesia/Transparent_Diagram/Indonesia_Diagram_Transparent-48.png,Indonesia/Transparent_Diagram/Indonesia_48_Transparent_Diagram.png,.png,106882,eb25eb75ca56d7965a3fd525ac52ecf5c46f8e2a8ef26d45b6daec26d64a41f5,scored,Indonesia/Body_with_Diagram/Indonesia_48_Body_with_Diagram.jpg,67,68,22,78,82,43,0,82,63.636,64.103,16.216,78.495,78.261,20.312,0.000,83.871,0.2525914,-4.6756141,-1.2846432,0.3438702,-4.7443405,-1.2764665,0.3620068,-4.7393982,-1.1783308,0.3505558,-4.7549482,-1.2023547,0.2299938,-4.8680775,-1.3578130,0.2465710,-4.8540265,-1.4816035,0.2837018,-4.7710290,-1.2927423,0.6357657,-4.5590411,-0.6266222,-0.1187491,-4.3043352,-0.6035779,0.4570169,-4.5768208,-0.9627653,0.2526367,-4.3296699,-1.1786704,0.2283962,-3.3615000,0.2778870,0.6581863,-4.2572584,0.1643213,-0.7123054,-1.9519975,-0.2273754,1.5083440,-3.0948198,-0.7675616,-1.6336050,-1.0100848,-0.4105635,2.2500197,-3.3713232,-1.6627607,-2.0482435,-0.7539891,-0.3977914,2.6244885,-3.4168673,-2.2306012,-2.0768409,-0.8390282,-0.4225750,2.8902961,-3.8410417,-2.2123993,-1.6535841,-0.8659732,-0.3763873,2.3160243,-3.5245564,-1.7150647,-0.1691491,0.0746596,0.3980488,0.1691491,-0.0746596,-0.3980488,-0.7199305,2.6448590,0.4253504,1.8742656,2.3490537,-0.4028337,-2.2253555,4.9915621,0.4295815,2.2248703,5.8024824,0.2389015,-2.6192796,5.2309377,0.5016028,2.2514742,6.0841799,0.0008395,-2.9089681,5.1901551,0.4240353,2.5636296,5.8631858,-0.1912880
Indonesia,49,Body,8 Indonesia/Body/Indonesia_Grayscale-49.jpg,Indonesia/Body/Indonesia_49_Body.jpg,.jpg,286465,e3afcefccb62b15523489074e54fc58a0c2332ebee5dd0195d69c82fffad3d45,scored,Indonesia/Body_with_Diagram/Indonesia_49_Body_with_Diagram.jpg,62,58,17,73,82,43,0,82,54.545,51.282,9.459,73.118,78.261,20.312,0.000,83.871,-0.1731666,-1.7336900,-1.3412246,-0.1440343,-1.8377072,-1.3282245,-0.1364546,-1.8315185,-1.2951380,-0.1433658,-1.8386701,-1.3061684,-0.2132390,-1.8230574,-1.3710582,-0.2016155,-1.8261738,-1.4110551,-0.1863495,-1.7853394,-1.3377569,0.0818966,-1.8296915,-1.0217799,-0.3855872,-1.5735287,-0.9565083,-0.0029054,-1.7058475,-1.1877035,-0.1225345,-1.5559615,-1.2673418,0.5386474,-1.3244696,-0.4657183,-0.4372558,-1.4809998,-0.3136942,1.2153223,-1.0092151,-0.4576291,-0.8166931,-0.7842957,-0.4876057,1.9648672,-0.6649463,-0.4104921,-1.1826591,-0.4927967,-0.9205001,2.1344320,-0.6571566,-0.4109841,-1.1852735,-0.4495163,-1.0900507,2.1099198,-0.6488263,-0.5414674,-1.0840216,-0.5868036,-1.2195212,2.0036030,-0.5869909,-0.4849234,-1.1640334,-0.5090587,-1.0139127,0.2975761,-0.0057502,0.0642980,-0.2975761,0.0057502,-0.0642980,1.3525632,0.7014253,-0.4824589,-1.0394290,0.4250751,-0.4458532,1.8388280,1.9169545,-0.3346965,-1.1040297,1.7838838,0.2244187,1.8286980,2.0162173,-0.3021583,-1.1162418,1.8945579,0.1498511,2.1208233,1.9950828,-0.4245670,-1.3797990,1.9273927,0.0885648
